mean/gen/train/learning_rate,mean/gen/train/clip_fraction,mean/gen/train/approx_kl,mean/gen/train/std,mean/gen/time/total_timesteps,mean/disc/disc_entropy,mean/gen/train/loss,mean/disc/disc_acc_expert,mean/disc/disc_loss,mean/disc/disc_proportion_expert_true,mean/disc/disc_proportion_expert_pred,mean/disc/n_generated,mean/disc/n_expert,mean/gen/train/explained_variance,mean/gen/time/time_elapsed,mean/disc/disc_acc_gen,mean/gen/train/n_updates,mean/gen/train/policy_gradient_loss,mean/gen/time/fps,mean/gen/rollout/ep_len_mean,mean/gen/train/entropy_loss,mean/gen/time/iterations,mean/gen/train/value_loss,mean/disc/disc_acc,mean/disc/global_step,mean/gen/train/clip_range,mean/gen/rollout/ep_rew_mean,mean/gen/rollout/ep_rew_wrapped_mean
0.0003,0.206787109375,0.019967079162597656,0.7198752164840698,198656.0,0.03764261119067669,-0.023044172674417496,0.986083984375,0.022028676234185696,0.5,0.4930419921875,1024.0,1024.0,0.7264368832111359,4.0,1.0,970.0,-0.03204745491384529,440.0,1000.0,-6.550742138922215,1.0,0.1282989173021633,0.9930419921875,97.0,0.2,286.94367753,49.350760540354734
0.0003,0.21416015625,0.01978014037013054,0.7168850302696228,200704.0,0.03638118505477905,-0.018871810287237167,0.98974609375,0.020371480844914913,0.5,0.495361328125,1024.0,1024.0,0.8988270089030266,4.0,0.9990234375,980.0,-0.023308133601676672,439.0,1000.0,-6.5185813277959825,1.0,0.049063447937442106,0.994384765625,98.0,0.2,276.69469082,47.97425552048106
0.0003,0.1751953125,0.017770377919077873,0.7114630937576294,202752.0,0.09562797844409943,0.5836240649223328,0.990478515625,0.060871704481542104,0.5,0.5118408203125,1024.0,1024.0,0.7736692875623703,4.0,0.966796875,990.0,-0.028274811594747006,427.0,1000.0,-6.486224986612797,1.0,1.1912442864384503,0.9786376953125,99.0,0.2,274.30635681000007,46.52449239196275
0.0003,0.2349609375,0.020018091425299644,0.7101570963859558,204800.0,0.08680161088705063,0.12130625545978546,0.98681640625,0.046258349902927876,0.5,0.500244140625,1024.0,1024.0,0.9450704343616962,4.0,0.986328125,1000.0,-0.03296981541789137,413.0,1000.0,-6.45646516084671,1.0,0.5413616660516709,0.986572265625,100.0,0.2,272.21119157,46.36523980902998
0.0003,0.21640625,0.020669229328632355,0.7083944082260132,206848.0,0.07491268217563629,0.08380749821662903,0.9775390625,0.042953554540872574,0.5,0.4915771484375,1024.0,1024.0,0.9504406228661537,5.0,0.994384765625,1010.0,-0.030000152176944538,406.0,1000.0,-6.4489209145307544,1.0,0.2545241092564538,0.9859619140625,101.0,0.2,279.98029437,46.03470273631624
0.0003,0.193115234375,0.019602054730057716,0.7101278305053711,208896.0,0.05375793669372797,0.12248175591230392,0.97705078125,0.03824274800717831,0.5,0.49072265625,1024.0,1024.0,0.934722550213337,4.0,0.99560546875,1020.0,-0.027069217545795256,419.0,1000.0,-6.444190661609173,1.0,0.3213722816493828,0.986328125,102.0,0.2,285.35049684000006,46.23056532371193
0.0003,0.200048828125,0.019702263176441193,0.7067593336105347,210944.0,0.06200576853007078,0.035549063235521317,0.9716796875,0.04207551013678312,0.5,0.4869384765625,1024.0,1024.0,0.8005484044551849,4.0,0.997802734375,1030.0,-0.0279033769184025,428.0,1000.0,-6.431873349845409,1.0,0.45901702346745876,0.9847412109375,103.0,0.2,287.50055182,46.132900295858924
0.0003,0.191748046875,0.018257461488246918,0.7041217684745789,212992.0,0.07613211311399937,0.022232018411159515,0.9794921875,0.05149633251130581,0.5,0.4981689453125,1024.0,1024.0,0.6427758932113647,4.0,0.983154296875,1040.0,-0.025536324657150545,436.0,1000.0,-6.404492019116878,1.0,0.954240420088172,0.9813232421875,104.0,0.2,292.63426081,45.10680895268158
0.0003,0.256787109375,0.027737639844417572,0.700999915599823,215040.0,0.07661814242601395,0.11885220557451248,0.97900390625,0.04157892521470785,0.5,0.4942626953125,1024.0,1024.0,0.9284983947873116,4.0,0.990478515625,1050.0,-0.03304640610876959,437.0,1000.0,-6.386958658695221,1.0,0.30250202732859177,0.9847412109375,105.0,0.2,295.65225444,44.67162014356164
0.0003,0.192626953125,0.018501633778214455,0.697410523891449,217088.0,0.061740987934172153,0.03799377381801605,0.986083984375,0.03290179604664445,0.5,0.4962158203125,1024.0,1024.0,0.9024785831570625,4.0,0.99365234375,1060.0,-0.026720399255282246,440.0,1000.0,-6.354170498251915,1.0,0.5503028582548722,0.9898681640625,106.0,0.2,290.65083457000003,43.81740078778128
0.0003,0.228271484375,0.021914243698120117,0.6946474313735962,219136.0,0.08198042958974838,0.03277083486318588,0.9853515625,0.04148954804986715,0.5,0.4990234375,1024.0,1024.0,0.938462171703577,4.0,0.9873046875,1070.0,-0.031442835615598595,441.0,1000.0,-6.327134047448635,1.0,0.2795727877761237,0.986328125,107.0,0.2,290.17824948000003,42.60147667398661
0.0003,0.2228515625,0.02025773376226425,0.696064829826355,221184.0,0.08158055134117603,0.04446915537118912,0.980712890625,0.04446912556886673,0.5,0.4954833984375,1024.0,1024.0,0.9198755398392677,4.0,0.98974609375,1080.0,-0.029085239858250133,428.0,1000.0,-6.322322495281696,1.0,0.4725099809002131,0.9852294921875,108.0,0.2,292.41939125,42.38509786216647
0.0003,0.268115234375,0.024494890123605728,0.6940531730651855,223232.0,0.07040342688560486,0.26412737369537354,0.978271484375,0.03990071453154087,0.5,0.4930419921875,1024.0,1024.0,0.9382697008550167,4.0,0.9921875,1090.0,-0.031174819721491075,424.0,1000.0,-6.314502646028996,1.0,0.4701486910809763,0.9852294921875,109.0,0.2,296.242309,42.21470655265071
0.0003,0.2525390625,0.024044133722782135,0.6948795318603516,225280.0,0.06270785443484783,-0.03246045112609863,0.97998046875,0.03544725198298693,0.5,0.4910888671875,1024.0,1024.0,0.8946308717131615,5.0,0.997802734375,1100.0,-0.03500551538891159,407.0,1000.0,-6.318367736041546,1.0,0.14167192797758615,0.9888916015625,110.0,0.2,300.31401151999995,42.279522796364944
0.0003,0.21884765625,0.019887343049049377,0.695868194103241,227328.0,0.0515804048627615,-0.02942897379398346,0.978271484375,0.03122752672061324,0.5,0.4898681640625,1024.0,1024.0,0.8769511133432388,4.0,0.99853515625,1110.0,-0.030403746612137184,410.0,1000.0,-6.317015027999878,1.0,0.21495731370523571,0.9884033203125,111.0,0.2,301.21733463,41.83450055647007
0.0003,0.23828125,0.025602836161851883,0.6891100406646729,229376.0,0.07299070432782173,0.04484226554632187,0.978271484375,0.04449831135571003,0.5,0.4986572265625,1024.0,1024.0,0.9008287563920021,4.0,0.98095703125,1120.0,-0.033170082463766445,422.0,1000.0,-6.290106655657292,1.0,0.34482811340130864,0.9796142578125,112.0,0.2,299.5883921100001,41.15885586234539
0.0003,0.24267578125,0.023707343265414238,0.6844996213912964,231424.0,0.05826522223651409,-0.01623128354549408,0.9853515625,0.03504513716325164,0.5,0.4967041015625,1024.0,1024.0,0.9242279306054115,4.0,0.991943359375,1130.0,-0.031423642169102095,430.0,1000.0,-6.239987111091613,1.0,0.15523905341979116,0.9886474609375,113.0,0.2,296.65290437000004,39.326390481865495
0.0003,0.191845703125,0.016986999660730362,0.6815221309661865,233472.0,0.08516974933445454,0.455621600151062,0.985595703125,0.04791529197245836,0.5,0.50048828125,1024.0,1024.0,0.8089735209941864,4.0,0.984619140625,1140.0,-0.022480964960413984,438.0,1000.0,-6.207732102274894,1.0,1.2073284834623337,0.985107421875,114.0,0.2,295.32070194,37.74888916463944
0.0003,0.254931640625,0.02599179744720459,0.6828474998474121,235520.0,0.053890010342001915,-0.04396401345729828,0.978515625,0.032059320248663425,0.5,0.4892578125,1024.0,1024.0,0.7883304059505463,4.0,1.0,1150.0,-0.03591199830116239,440.0,1000.0,-6.216241645812988,1.0,0.1426167336583603,0.9892578125,115.0,0.2,295.3609826,37.22456358191489
0.0003,0.207763671875,0.02190878987312317,0.6817185878753662,237568.0,0.05569772329181433,-0.02334200218319893,0.97998046875,0.03196872491389513,0.5,0.4903564453125,1024.0,1024.0,0.7437595129013062,4.0,0.999267578125,1160.0,-0.030720942554762588,437.0,1000.0,-6.207352152466774,1.0,0.3025384603766724,0.9896240234375,116.0,0.2,297.0642958,37.507770041197844
0.0003,0.232568359375,0.022054214030504227,0.6776798963546753,239616.0,0.058182233944535255,0.10424070060253143,0.9833984375,0.03565616626292467,0.5,0.4964599609375,1024.0,1024.0,0.7811883836984634,4.0,0.990478515625,1170.0,-0.03409389333100989,444.0,1000.0,-6.173352943360806,1.0,0.42627864761743695,0.9869384765625,117.0,0.2,298.09067087999995,37.31994882036706
0.0003,0.154443359375,0.014725606888532639,0.6740120649337769,241664.0,0.06820161640644073,0.16875392198562622,0.985107421875,0.048411689698696136,0.5,0.50244140625,1024.0,1024.0,0.8190583735704422,4.0,0.980224609375,1180.0,-0.021761626208899543,429.0,1000.0,-6.140171398222447,1.0,1.9001735733589158,0.982666015625,118.0,0.2,297.49573040999996,37.128039136337236
0.0003,0.093701171875,0.010425868444144726,0.6723759174346924,243712.0,0.07302048988640308,4.902941703796387,0.974365234375,0.07744478806853294,0.5,0.5072021484375,1024.0,1024.0,0.20187467336654663,4.0,0.9599609375,1190.0,-0.016427159649902025,420.0,1000.0,-6.118078571557999,1.0,19.849263481423257,0.9671630859375,119.0,0.2,303.78319831,36.61773156452173
0.0003,0.164453125,0.01928059570491314,0.6703017950057983,245760.0,0.05676448717713356,0.8509501218795776,0.971923828125,0.05194426514208317,0.5,0.491943359375,1024.0,1024.0,0.8209772557020187,5.0,0.988037109375,1200.0,-0.02795427993114572,406.0,1000.0,-6.104058054089546,1.0,3.226052629528567,0.97998046875,120.0,0.2,311.64221044999994,39.37939237523299
0.0003,0.18125,0.016584331169724464,0.666206419467926,247808.0,0.10655917413532734,4.6597065925598145,0.96533203125,0.08096739370375872,0.5,0.489501953125,1024.0,1024.0,0.8903057649731636,4.0,0.986328125,1210.0,-0.02520922794356011,414.0,1000.0,-6.0761013850569725,1.0,7.970926279202104,0.975830078125,121.0,0.2,317.40404657999994,40.392867263480255
0.0003,0.180859375,0.019786536693572998,0.6624791026115417,249856.0,0.04509958531707525,1.5029850006103516,0.9619140625,0.053274151869118214,0.5,0.4820556640625,1024.0,1024.0,0.910654716193676,4.0,0.997802734375,1220.0,-0.020752855407772587,422.0,1000.0,-6.03970153182745,1.0,3.9371407277416437,0.9798583984375,122.0,0.2,318.6202829,41.67208158838548
0.0003,0.231396484375,0.023741740733385086,0.6609491109848022,251904.0,0.04355674050748348,0.23774796724319458,0.971923828125,0.04930361080914736,0.5,0.488037109375,1024.0,1024.0,0.8230672627687454,4.0,0.995849609375,1230.0,-0.024941622724873012,436.0,1000.0,-6.015860965847969,1.0,2.8450941966846583,0.98388671875,123.0,0.2,322.11904979,43.13528406533155
0.0003,0.2572265625,0.028303362429142,0.654888391494751,253952.0,0.04382281098514795,0.09932100772857666,0.9814453125,0.03569021029397845,0.5,0.4932861328125,1024.0,1024.0,0.6671883761882782,4.0,0.994873046875,1240.0,-0.03805931385431904,440.0,1000.0,-5.984295961260796,1.0,1.6634405904449523,0.9881591796875,124.0,0.2,322.95302106,42.13407721553867
0.0003,0.314453125,0.03371712565422058,0.6579747200012207,256000.0,0.05277012102305889,-0.0031516142189502716,0.984619140625,0.030701249837875366,0.5,0.4957275390625,1024.0,1024.0,0.8487196862697601,4.0,0.9931640625,1250.0,-0.04108387244341429,440.0,1000.0,-5.980388331413269,1.0,0.22827509633498266,0.9888916015625,125.0,0.2,322.01247368,40.88849782970622
0.0003,0.21162109375,0.02525249496102333,0.6542953252792358,258048.0,0.08152534440159798,0.11060059070587158,0.988037109375,0.05178858898580074,0.5,0.5074462890625,1024.0,1024.0,0.8110286146402359,4.0,0.97314453125,1260.0,-0.02844571473542601,443.0,1000.0,-5.966452066600323,1.0,1.1637760149082168,0.9805908203125,126.0,0.2,321.13449569,39.51819236632432
0.0003,0.190673828125,0.01890568807721138,0.6508578658103943,260096.0,0.06531715206801891,0.28685641288757324,0.987060546875,0.03781943395733833,0.5,0.500244140625,1024.0,1024.0,0.8609525114297867,4.0,0.986572265625,1270.0,-0.02396510154940188,433.0,1000.0,-5.933074194192886,1.0,1.5842792060226203,0.98681640625,127.0,0.2,330.61201702,39.831770579771
0.0003,0.2212890625,0.022813592106103897,0.6472866535186768,262144.0,0.0579724945127964,0.09171335399150848,0.976318359375,0.037789346650242805,0.5,0.4923095703125,1024.0,1024.0,0.9419106841087341,4.0,0.99169921875,1280.0,-0.03223755073850043,423.0,1000.0,-5.90267773270607,1.0,0.4835024761967361,0.9840087890625,128.0,0.2,329.17641879999996,40.8893632977497
0.0003,0.222607421875,0.020785341039299965,0.6450310945510864,264192.0,0.04407436866313219,0.43548497557640076,0.97900390625,0.030441621784120798,0.5,0.4906005859375,1024.0,1024.0,0.873783141374588,5.0,0.997802734375,1290.0,-0.029185451607918366,406.0,1000.0,-5.875807654857636,1.0,0.6302982668858021,0.9884033203125,129.0,0.2,324.65757950999995,40.706583704420936
0.0003,0.212841796875,0.023185405880212784,0.6400370597839355,266240.0,0.06784183718264103,0.046786099672317505,0.982421875,0.0411071814596653,0.5,0.49609375,1024.0,1024.0,0.8829375356435776,5.0,0.990234375,1300.0,-0.029758965707151218,406.0,1000.0,-5.8396132156252865,1.0,0.6077460288535803,0.986328125,130.0,0.2,326.66248356,40.00806807895638
0.0003,0.230615234375,0.023369720205664635,0.6372057795524597,268288.0,0.045939063653349876,0.05050878971815109,0.988037109375,0.024383837822824717,0.5,0.4945068359375,1024.0,1024.0,0.8801159039139748,4.0,0.9990234375,1310.0,-0.03270731012162287,418.0,1000.0,-5.8019182831048965,1.0,0.6366967906942591,0.9935302734375,131.0,0.2,323.71676814,39.608122039522364
0.0003,0.2501953125,0.026699628680944443,0.6344574689865112,270336.0,0.07377929612994194,0.11719644069671631,0.98681640625,0.04809736832976341,0.5,0.5028076171875,1024.0,1024.0,0.8655295372009277,4.0,0.981201171875,1320.0,-0.03730442840314936,436.0,1000.0,-5.775399143993854,1.0,1.1760945672169327,0.9840087890625,132.0,0.2,324.84581710000003,38.67210564138469
0.0003,0.2498046875,0.02480943500995636,0.6305631399154663,272384.0,0.06010669656097889,0.06879936903715134,0.988525390625,0.0291961831972003,0.5,0.494873046875,1024.0,1024.0,0.831668883562088,4.0,0.998779296875,1330.0,-0.034837657754542305,445.0,1000.0,-5.7447764977812765,1.0,0.42895888560451567,0.99365234375,133.0,0.2,327.09676954,38.85449864167924
0.0003,0.185791015625,0.02255675569176674,0.6281071901321411,274432.0,0.05533220898360014,0.09735377132892609,0.985595703125,0.03635205142199993,0.5,0.49755859375,1024.0,1024.0,0.8595257997512817,4.0,0.990478515625,1340.0,-0.03413439840369392,441.0,1000.0,-5.718477565050125,1.0,0.9531134950695559,0.988037109375,134.0,0.2,327.0370341,39.11556403484823
0.0003,0.24521484375,0.02633499726653099,0.6298961639404297,276480.0,0.055905211716890335,0.18481621146202087,0.989990234375,0.029433834366500378,0.5,0.4981689453125,1024.0,1024.0,0.8971893861889839,4.0,0.99365234375,1350.0,-0.036370214459020646,441.0,1000.0,-5.712088961899281,1.0,0.5522683122893796,0.9918212890625,135.0,0.2,315.9168785300001,38.97416424129967
0.0003,0.21494140625,0.022771690040826797,0.628307044506073,278528.0,0.0710288230329752,0.13299532234668732,0.985107421875,0.04626221861690283,0.5,0.498291015625,1024.0,1024.0,0.7039900124073029,4.0,0.988525390625,1360.0,-0.033115360705414786,441.0,1000.0,-5.707979340851307,1.0,0.9138907965272665,0.98681640625,136.0,0.2,315.27626993000007,38.631165276238015
0.0003,0.2888671875,0.028629396110773087,0.6229172348976135,280576.0,0.07116525992751122,0.10781978070735931,0.982421875,0.037987456656992435,0.5,0.494384765625,1024.0,1024.0,0.8896371275186539,4.0,0.99365234375,1370.0,-0.03670681999938097,433.0,1000.0,-5.669436557590961,1.0,0.2321788845118135,0.988037109375,137.0,0.2,313.71526001000007,38.55406811118089
0.0003,0.199755859375,0.022296246141195297,0.6170746684074402,282624.0,0.049498255364596844,0.0894400030374527,0.976318359375,0.03856475371867418,0.5,0.4937744140625,1024.0,1024.0,0.8951044082641602,4.0,0.98876953125,1380.0,-0.02800181208876893,418.0,1000.0,-5.619728115200997,1.0,0.4054430146235973,0.9825439453125,138.0,0.2,315.80778749999996,38.954088145602014
0.0003,0.260595703125,0.02468312531709671,0.6141070127487183,284672.0,0.0509625943377614,-0.015319190919399261,0.9755859375,0.032509803771972656,0.5,0.4886474609375,1024.0,1024.0,0.9254348799586296,4.0,0.998291015625,1390.0,-0.03471143050410319,410.0,1000.0,-5.5781111612915995,1.0,0.18263601554208436,0.9869384765625,139.0,0.2,319.95535495999997,38.9585133159493
0.0003,0.23232421875,0.02525794506072998,0.6098595857620239,286720.0,0.06163096986711025,0.1444595903158188,0.984619140625,0.03925395384430885,0.5,0.50048828125,1024.0,1024.0,0.9117928594350815,4.0,0.983642578125,1400.0,-0.03158602948824409,418.0,1000.0,-5.537181168794632,1.0,0.3143243784317747,0.984130859375,140.0,0.2,313.17427362999996,39.35722805958489
0.0003,0.2205078125,0.021489199250936508,0.6064621806144714,288768.0,0.06376105267554522,0.15952228009700775,0.982421875,0.03896883595734835,0.5,0.4952392578125,1024.0,1024.0,0.8825531676411629,4.0,0.991943359375,1410.0,-0.03131670227157883,429.0,1000.0,-5.499434666335583,1.0,0.4107324500917457,0.9871826171875,141.0,0.2,315.86777118000003,38.84085032590588
0.0003,0.209423828125,0.021580837666988373,0.6053051352500916,290816.0,0.047530099749565125,0.11229947954416275,0.978515625,0.03240225510671735,0.5,0.49267578125,1024.0,1024.0,0.8890464305877686,4.0,0.9931640625,1420.0,-0.028926153991778846,431.0,1000.0,-5.4818867444992065,1.0,0.29554673008969984,0.98583984375,142.0,0.2,311.42321195,38.776149793695424
0.0003,0.20732421875,0.01957031711935997,0.6004500389099121,292864.0,0.06377420760691166,-0.01438160240650177,0.97900390625,0.040478527545928955,0.5,0.494384765625,1024.0,1024.0,0.9641280435025692,4.0,0.990234375,1430.0,-0.030803917383309454,442.0,1000.0,-5.450645568966865,1.0,0.34489516911562534,0.984619140625,143.0,0.2,314.74258006,38.57310531850092
0.0003,0.201025390625,0.019305482506752014,0.5978617072105408,294912.0,0.06990430131554604,0.3246615529060364,0.97998046875,0.039902957156300545,0.5,0.4937744140625,1024.0,1024.0,0.939631812274456,4.0,0.992431640625,1440.0,-0.03466825378127396,445.0,1000.0,-5.410569135844708,1.0,0.6722700749523938,0.9862060546875,144.0,0.2,319.45091026,38.92033283574583
0.0003,0.2357421875,0.02518371306359768,0.5966047048568726,296960.0,0.05585534684360027,0.010934438556432724,0.981689453125,0.034208576194942,0.5,0.4937744140625,1024.0,1024.0,0.9523472636938095,4.0,0.994140625,1450.0,-0.0321525784151163,442.0,1000.0,-5.387618526816368,1.0,0.19664229943882675,0.9879150390625,145.0,0.2,310.29778282999996,39.47483538310334
0.0003,0.202294921875,0.03112015873193741,0.5936472415924072,299008.0,0.05348969344049692,-0.017817452549934387,0.974365234375,0.038895122706890106,0.5,0.490234375,1024.0,1024.0,0.8938224539160728,4.0,0.993896484375,1460.0,-0.026685028136125766,433.0,1000.0,-5.3701193407177925,1.0,0.24993766224361025,0.984130859375,146.0,0.2,322.79394859999996,38.59052864694731
