raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/disc_proportion_expert_true,raw/disc/disc_proportion_expert_pred,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/n_generated,raw/disc/global_step,raw/disc/disc_acc_expert
0.5,0.6869089007377625,0.5,1.0,1024.0,0.0,0.7111344337463379,1024.0,1,1.0
0.50048828125,0.6873987913131714,0.5,0.99951171875,1024.0,0.0009765625,0.703330934047699,1024.0,1,1.0
0.50341796875,0.687833845615387,0.5,0.99658203125,1024.0,0.0068359375,0.7000054717063904,1024.0,1,1.0
0.505859375,0.6883350610733032,0.5,0.994140625,1024.0,0.01171875,0.6934663653373718,1024.0,1,1.0
0.509765625,0.6884682178497314,0.5,0.990234375,1024.0,0.01953125,0.6909425258636475,1024.0,2,1.0
0.52197265625,0.6888015866279602,0.5,0.97802734375,1024.0,0.0439453125,0.6845308542251587,1024.0,2,1.0
0.53564453125,0.6891533136367798,0.5,0.96435546875,1024.0,0.0712890625,0.6794854998588562,1024.0,2,1.0
0.57080078125,0.6893820762634277,0.5,0.92919921875,1024.0,0.1416015625,0.6724878549575806,1024.0,2,1.0
0.552734375,0.6895396709442139,0.5,0.947265625,1024.0,0.10546875,0.6692335605621338,1024.0,3,1.0
0.58349609375,0.6896510124206543,0.5,0.91650390625,1024.0,0.1669921875,0.6658248901367188,1024.0,3,1.0
0.61865234375,0.6896809339523315,0.5,0.88134765625,1024.0,0.2373046875,0.660720944404602,1024.0,3,1.0
0.67724609375,0.689751148223877,0.5,0.82275390625,1024.0,0.3544921875,0.6532678604125977,1024.0,3,1.0
0.7900390625,0.6895416378974915,0.5,0.7099609375,1024.0,0.580078125,0.6387171745300293,1024.0,4,1.0
0.82421875,0.6892318725585938,0.5,0.67578125,1024.0,0.6484375,0.6315010786056519,1024.0,4,1.0
0.87548828125,0.6889914274215698,0.5,0.62451171875,1024.0,0.7509765625,0.6246932744979858,1024.0,4,1.0
0.89111328125,0.6884655356407166,0.5,0.60888671875,1024.0,0.7822265625,0.618046760559082,1024.0,4,1.0
0.9091796875,0.6880218386650085,0.5,0.5908203125,1024.0,0.818359375,0.6126120090484619,1024.0,5,1.0
0.93212890625,0.6873393654823303,0.5,0.56787109375,1024.0,0.8642578125,0.6050488352775574,1024.0,5,1.0
0.94970703125,0.686699390411377,0.5,0.55029296875,1024.0,0.8994140625,0.5981175303459167,1024.0,5,1.0
0.97119140625,0.6858516335487366,0.5,0.52880859375,1024.0,0.9423828125,0.5902479887008667,1024.0,5,1.0
0.91650390625,0.6859277486801147,0.5,0.58349609375,1024.0,0.8330078125,0.5975287556648254,1024.0,6,1.0
0.9287109375,0.6850509643554688,0.5,0.5712890625,1024.0,0.857421875,0.5908790826797485,1024.0,6,1.0
0.931640625,0.6841955184936523,0.5,0.568359375,1024.0,0.86328125,0.5846798419952393,1024.0,6,1.0
0.943359375,0.6828855276107788,0.5,0.556640625,1024.0,0.88671875,0.5761650204658508,1024.0,6,1.0
0.978515625,0.681613564491272,0.5,0.521484375,1024.0,0.95703125,0.5643035173416138,1024.0,7,1.0
0.9716796875,0.6801844835281372,0.5,0.52734375,1024.0,0.9443359375,0.5580809116363525,1024.0,7,0.9990234375
0.97705078125,0.679166316986084,0.5,0.52294921875,1024.0,0.9541015625,0.553347110748291,1024.0,7,1.0
0.978515625,0.6775190234184265,0.5,0.521484375,1024.0,0.95703125,0.545094907283783,1024.0,7,1.0
0.97607421875,0.6756280660629272,0.5,0.52197265625,1024.0,0.9541015625,0.5375424027442932,1024.0,8,0.998046875
0.9775390625,0.6730191707611084,0.5,0.5224609375,1024.0,0.955078125,0.5274209976196289,1024.0,8,1.0
0.974609375,0.6714456081390381,0.5,0.5234375,1024.0,0.951171875,0.5223149061203003,1024.0,8,0.998046875
0.98779296875,0.6678786277770996,0.5,0.51025390625,1024.0,0.9775390625,0.508374035358429,1024.0,8,0.998046875
0.982421875,0.6679065823554993,0.5,0.5146484375,1024.0,0.9677734375,0.508780837059021,1024.0,9,0.9970703125
0.98193359375,0.6654493808746338,0.5,0.51708984375,1024.0,0.96484375,0.5006431341171265,1024.0,9,0.9990234375
0.98193359375,0.6630532741546631,0.5,0.51513671875,1024.0,0.966796875,0.4935612380504608,1024.0,9,0.9970703125
0.984375,0.6592501401901245,0.5,0.5107421875,1024.0,0.9736328125,0.4822664260864258,1024.0,9,0.9951171875
0.994140625,0.6584326028823853,0.5,0.501953125,1024.0,0.9921875,0.4768276810646057,1024.0,10,0.99609375
0.9912109375,0.6550508737564087,0.5,0.50390625,1024.0,0.9873046875,0.4681859016418457,1024.0,10,0.9951171875
0.99365234375,0.6503521203994751,0.5,0.50439453125,1024.0,0.9892578125,0.45581164956092834,1024.0,10,0.998046875
0.9912109375,0.6465778946876526,0.5,0.4970703125,1024.0,0.994140625,0.4463300108909607,1024.0,10,0.98828125
0.98974609375,0.6389521360397339,0.5,0.50341796875,1024.0,0.986328125,0.43130022287368774,1024.0,11,0.9931640625
0.99169921875,0.633296012878418,0.5,0.49951171875,1024.0,0.9921875,0.4205741882324219,1024.0,11,0.9912109375
0.99267578125,0.6257286071777344,0.5,0.50341796875,1024.0,0.9892578125,0.40615710616111755,1024.0,11,0.99609375
0.99169921875,0.6226373910903931,0.5,0.50341796875,1024.0,0.98828125,0.4000922441482544,1024.0,11,0.9951171875
0.994140625,0.6282799243927002,0.5,0.501953125,1024.0,0.9921875,0.4101313650608063,1024.0,12,0.99609375
0.99169921875,0.6203296780586243,0.5,0.49951171875,1024.0,0.9921875,0.39559510350227356,1024.0,12,0.9912109375
0.99462890625,0.6165823936462402,0.5,0.49755859375,1024.0,0.9970703125,0.3893035650253296,1024.0,12,0.9921875
0.99462890625,0.608210563659668,0.5,0.50048828125,1024.0,0.994140625,0.3746321499347687,1024.0,12,0.9951171875
0.98876953125,0.5960785746574402,0.5,0.50439453125,1024.0,0.984375,0.35847342014312744,1024.0,13,0.9931640625
0.98974609375,0.5893381237983704,0.5,0.49853515625,1024.0,0.9912109375,0.34786373376846313,1024.0,13,0.98828125
0.99169921875,0.5790871977806091,0.5,0.50244140625,1024.0,0.9892578125,0.33553677797317505,1024.0,13,0.994140625
0.986328125,0.5740970969200134,0.5,0.5029296875,1024.0,0.9833984375,0.3304494321346283,1024.0,13,0.9892578125
0.98681640625,0.5717521905899048,0.5,0.50537109375,1024.0,0.9814453125,0.32865750789642334,1024.0,14,0.9921875
0.986328125,0.5598896741867065,0.5,0.505859375,1024.0,0.98046875,0.31637054681777954,1024.0,14,0.9921875
0.9833984375,0.5483922362327576,0.5,0.5048828125,1024.0,0.978515625,0.3024415969848633,1024.0,14,0.98828125
0.9921875,0.537198543548584,0.5,0.5,1024.0,0.9921875,0.28831934928894043,1024.0,14,0.9921875
0.99169921875,0.5334499478340149,0.5,0.49755859375,1024.0,0.994140625,0.28325268626213074,1024.0,15,0.9892578125
0.98828125,0.5215522646903992,0.5,0.498046875,1024.0,0.990234375,0.27140718698501587,1024.0,15,0.986328125
0.99267578125,0.5136327743530273,0.5,0.49853515625,1024.0,0.994140625,0.26204293966293335,1024.0,15,0.9912109375
0.9892578125,0.5053179264068604,0.5,0.4990234375,1024.0,0.990234375,0.25831666588783264,1024.0,15,0.98828125
0.984375,0.5085412263870239,0.5,0.5087890625,1024.0,0.9755859375,0.2630535960197449,1024.0,16,0.9931640625
0.982421875,0.4991249740123749,0.5,0.5126953125,1024.0,0.9697265625,0.25801634788513184,1024.0,16,0.9951171875
0.9833984375,0.48361435532569885,0.5,0.5048828125,1024.0,0.978515625,0.24265259504318237,1024.0,16,0.98828125
0.98193359375,0.47821536660194397,0.5,0.51220703125,1024.0,0.9697265625,0.23974370956420898,1024.0,16,0.994140625
0.98046875,0.4962035119533539,0.5,0.51171875,1024.0,0.96875,0.2588041424751282,1024.0,17,0.9921875
0.9814453125,0.4926196336746216,0.5,0.5078125,1024.0,0.9736328125,0.25356340408325195,1024.0,17,0.9892578125
0.98486328125,0.47809380292892456,0.5,0.50830078125,1024.0,0.9765625,0.24046996235847473,1024.0,17,0.9931640625
0.98291015625,0.4616928696632385,0.5,0.50732421875,1024.0,0.9755859375,0.22713296115398407,1024.0,17,0.990234375
0.98388671875,0.4417954087257385,0.5,0.50732421875,1024.0,0.9765625,0.21206526458263397,1024.0,18,0.9912109375
0.98681640625,0.4296572506427765,0.5,0.50537109375,1024.0,0.9814453125,0.20188674330711365,1024.0,18,0.9921875
0.98095703125,0.4205802083015442,0.5,0.50830078125,1024.0,0.97265625,0.19876469671726227,1024.0,18,0.9892578125
0.98388671875,0.4086795449256897,0.5,0.50439453125,1024.0,0.9794921875,0.190086230635643,1024.0,18,0.98828125
0.978515625,0.41475194692611694,0.5,0.5107421875,1024.0,0.9677734375,0.1973906010389328,1024.0,19,0.9892578125
0.98388671875,0.39893174171447754,0.5,0.50634765625,1024.0,0.9775390625,0.18140536546707153,1024.0,19,0.990234375
0.9775390625,0.3999715745449066,0.5,0.5078125,1024.0,0.9697265625,0.18883298337459564,1024.0,19,0.9853515625
0.98046875,0.38298001885414124,0.5,0.509765625,1024.0,0.970703125,0.17512160539627075,1024.0,19,0.990234375
0.96923828125,0.39568185806274414,0.5,0.52490234375,1024.0,0.9443359375,0.1937302201986313,1024.0,20,0.994140625
0.96826171875,0.390585720539093,0.5,0.51708984375,1024.0,0.951171875,0.1922779083251953,1024.0,20,0.9853515625
0.96875,0.3839225769042969,0.5,0.5224609375,1024.0,0.9462890625,0.19061753153800964,1024.0,20,0.9912109375
0.97509765625,0.36359116435050964,0.5,0.51123046875,1024.0,0.9638671875,0.1706501841545105,1024.0,20,0.986328125
0.955078125,0.4012505114078522,0.5,0.5302734375,1024.0,0.9248046875,0.21466779708862305,1024.0,21,0.9853515625
0.951171875,0.3915320038795471,0.5,0.5400390625,1024.0,0.9111328125,0.21128731966018677,1024.0,21,0.9912109375
0.96240234375,0.38619720935821533,0.5,0.52880859375,1024.0,0.93359375,0.2008935958147049,1024.0,21,0.9912109375
0.95751953125,0.37689685821533203,0.5,0.53076171875,1024.0,0.9267578125,0.19587673246860504,1024.0,21,0.98828125
0.955078125,0.3852808475494385,0.5,0.529296875,1024.0,0.92578125,0.2047676146030426,1024.0,22,0.984375
0.9619140625,0.3720393180847168,0.5,0.5283203125,1024.0,0.93359375,0.19133521616458893,1024.0,22,0.990234375
0.96142578125,0.3602902293205261,0.5,0.51904296875,1024.0,0.9423828125,0.18797153234481812,1024.0,22,0.98046875
0.96240234375,0.3541293144226074,0.5,0.52490234375,1024.0,0.9375,0.18145966529846191,1024.0,22,0.9873046875
0.96875,0.3535405695438385,0.5,0.515625,1024.0,0.953125,0.17777973413467407,1024.0,23,0.984375
0.95556640625,0.3443831503391266,0.5,0.52880859375,1024.0,0.9267578125,0.17620602250099182,1024.0,23,0.984375
0.96923828125,0.3338882327079773,0.5,0.51806640625,1024.0,0.951171875,0.16153965890407562,1024.0,23,0.9873046875
0.962890625,0.33492884039878845,0.5,0.5224609375,1024.0,0.9404296875,0.1670772135257721,1024.0,23,0.9853515625
0.9453125,0.36787405610084534,0.5,0.53515625,1024.0,0.91015625,0.21221451461315155,1024.0,24,0.98046875
0.95166015625,0.3636455237865448,0.5,0.52294921875,1024.0,0.9287109375,0.20690007507801056,1024.0,24,0.974609375
0.953125,0.34531015157699585,0.5,0.521484375,1024.0,0.931640625,0.18818692862987518,1024.0,24,0.974609375
0.951171875,0.33848071098327637,0.5,0.5205078125,1024.0,0.9306640625,0.18508082628250122,1024.0,24,0.9716796875
0.95263671875,0.347128689289093,0.5,0.51513671875,1024.0,0.9375,0.18913160264492035,1024.0,25,0.9677734375
0.9599609375,0.3363006114959717,0.5,0.517578125,1024.0,0.9423828125,0.17711466550827026,1024.0,25,0.9775390625
0.96044921875,0.33631861209869385,0.5,0.51806640625,1024.0,0.9423828125,0.17698964476585388,1024.0,25,0.978515625
0.96142578125,0.3302055597305298,0.5,0.49560546875,1024.0,0.9658203125,0.17309533059597015,1024.0,25,0.95703125
0.95556640625,0.3365411162376404,0.5,0.51416015625,1024.0,0.94140625,0.1852547526359558,1024.0,26,0.9697265625
0.955078125,0.32419636845588684,0.5,0.513671875,1024.0,0.94140625,0.17085956037044525,1024.0,26,0.96875
0.96826171875,0.3199120759963989,0.5,0.51123046875,1024.0,0.95703125,0.16381090879440308,1024.0,26,0.9794921875
0.95556640625,0.3240847587585449,0.5,0.50244140625,1024.0,0.953125,0.1773342490196228,1024.0,26,0.9580078125
0.95068359375,0.3269492983818054,0.5,0.50830078125,1024.0,0.9423828125,0.18180698156356812,1024.0,27,0.958984375
0.96142578125,0.30872049927711487,0.5,0.50732421875,1024.0,0.9541015625,0.15752243995666504,1024.0,27,0.96875
0.96142578125,0.3065807819366455,0.5,0.49365234375,1024.0,0.9677734375,0.15735581517219543,1024.0,27,0.955078125
0.9619140625,0.3057158589363098,0.5,0.4951171875,1024.0,0.966796875,0.15712954103946686,1024.0,27,0.95703125
0.96044921875,0.31151479482650757,0.5,0.49169921875,1024.0,0.96875,0.1659584790468216,1024.0,28,0.9521484375
0.9609375,0.3041040897369385,0.5,0.4833984375,1024.0,0.9775390625,0.15668928623199463,1024.0,28,0.9443359375
0.966796875,0.29189759492874146,0.5,0.48828125,1024.0,0.978515625,0.14509263634681702,1024.0,28,0.955078125
0.96337890625,0.28874528408050537,0.5,0.48681640625,1024.0,0.9765625,0.14994877576828003,1024.0,28,0.9501953125
0.9521484375,0.3152439594268799,0.5,0.49609375,1024.0,0.9560546875,0.17292937636375427,1024.0,29,0.9482421875
0.9462890625,0.30614709854125977,0.5,0.4921875,1024.0,0.9541015625,0.1740606129169464,1024.0,29,0.9384765625
0.958984375,0.30352550745010376,0.5,0.4912109375,1024.0,0.9677734375,0.169113889336586,1024.0,29,0.9501953125
0.95654296875,0.28864389657974243,0.5,0.49267578125,1024.0,0.9638671875,0.1571609079837799,1024.0,29,0.94921875
0.94970703125,0.2689248323440552,0.5,0.49169921875,1024.0,0.9580078125,0.15064218640327454,1024.0,30,0.94140625
0.95556640625,0.25821998715400696,0.5,0.48291015625,1024.0,0.97265625,0.1382218599319458,1024.0,30,0.9384765625
0.9521484375,0.25099408626556396,0.5,0.4814453125,1024.0,0.970703125,0.13889190554618835,1024.0,30,0.93359375
0.95703125,0.24746090173721313,0.5,0.486328125,1024.0,0.970703125,0.13077539205551147,1024.0,30,0.943359375
0.95458984375,0.2557036578655243,0.5,0.47998046875,1024.0,0.974609375,0.13985726237297058,1024.0,31,0.9345703125
0.955078125,0.244754821062088,0.5,0.482421875,1024.0,0.97265625,0.13255706429481506,1024.0,31,0.9375
0.95556640625,0.24512344598770142,0.5,0.48681640625,1024.0,0.96875,0.12537884712219238,1024.0,31,0.9423828125
0.95458984375,0.23756635189056396,0.5,0.48779296875,1024.0,0.966796875,0.12924902141094208,1024.0,31,0.9423828125
0.966796875,0.22505304217338562,0.5,0.4814453125,1024.0,0.9853515625,0.11331407725811005,1024.0,32,0.9482421875
0.9658203125,0.21775120496749878,0.5,0.4853515625,1024.0,0.98046875,0.11045414209365845,1024.0,32,0.951171875
0.955078125,0.21959231793880463,0.5,0.478515625,1024.0,0.9765625,0.12214547395706177,1024.0,32,0.93359375
0.95947265625,0.20649714767932892,0.5,0.47607421875,1024.0,0.9833984375,0.11182887852191925,1024.0,32,0.935546875
0.97021484375,0.21562032401561737,0.5,0.48876953125,1024.0,0.9814453125,0.10172320902347565,1024.0,33,0.958984375
0.9658203125,0.2121334969997406,0.5,0.4833984375,1024.0,0.982421875,0.10610246658325195,1024.0,33,0.94921875
0.96533203125,0.21026667952537537,0.5,0.48583984375,1024.0,0.9794921875,0.10415752232074738,1024.0,33,0.951171875
0.9619140625,0.21315382421016693,0.5,0.4873046875,1024.0,0.974609375,0.11049074679613113,1024.0,33,0.94921875
0.9619140625,0.2032228708267212,0.5,0.5068359375,1024.0,0.955078125,0.10561053454875946,1024.0,34,0.96875
0.96484375,0.19993183016777039,0.5,0.4921875,1024.0,0.97265625,0.10255521535873413,1024.0,34,0.95703125
0.96484375,0.20198115706443787,0.5,0.498046875,1024.0,0.966796875,0.10576137900352478,1024.0,34,0.962890625
0.95947265625,0.19937655329704285,0.5,0.50048828125,1024.0,0.958984375,0.10680090636014938,1024.0,34,0.9599609375
0.95849609375,0.191351979970932,0.5,0.49755859375,1024.0,0.9609375,0.1037617176771164,1024.0,35,0.9560546875
0.96337890625,0.1872798502445221,0.5,0.49267578125,1024.0,0.970703125,0.09573619067668915,1024.0,35,0.9560546875
0.9580078125,0.19084307551383972,0.5,0.4990234375,1024.0,0.958984375,0.10182680189609528,1024.0,35,0.95703125
0.97119140625,0.18516236543655396,0.5,0.50439453125,1024.0,0.966796875,0.09183955192565918,1024.0,35,0.9755859375
0.970703125,0.1834120899438858,0.5,0.5,1024.0,0.970703125,0.09064405411481857,1024.0,36,0.970703125
0.9736328125,0.1813277155160904,0.5,0.498046875,1024.0,0.9755859375,0.0876104012131691,1024.0,36,0.9716796875
0.9677734375,0.17943406105041504,0.5,0.498046875,1024.0,0.9697265625,0.09251774847507477,1024.0,36,0.9658203125
0.978515625,0.16817878186702728,0.5,0.5009765625,1024.0,0.9775390625,0.07715435326099396,1024.0,36,0.9794921875
0.95556640625,0.17994661629199982,0.5,0.51513671875,1024.0,0.9404296875,0.11332385241985321,1024.0,37,0.970703125
0.96826171875,0.1775866150856018,0.5,0.50537109375,1024.0,0.962890625,0.09278661012649536,1024.0,37,0.9736328125
0.96337890625,0.1676865667104721,0.5,0.50439453125,1024.0,0.958984375,0.09304546564817429,1024.0,37,0.9677734375
0.96728515625,0.16899096965789795,0.5,0.51123046875,1024.0,0.9560546875,0.09066088497638702,1024.0,37,0.978515625
0.9697265625,0.16191363334655762,0.5,0.509765625,1024.0,0.9599609375,0.08613863587379456,1024.0,38,0.9794921875
0.9736328125,0.1589876413345337,0.5,0.5029296875,1024.0,0.970703125,0.07654264569282532,1024.0,38,0.9765625
0.96923828125,0.15894773602485657,0.5,0.50048828125,1024.0,0.96875,0.08564656972885132,1024.0,38,0.9697265625
0.97998046875,0.15515822172164917,0.5,0.49853515625,1024.0,0.9814453125,0.07685771584510803,1024.0,38,0.978515625
0.96337890625,0.17635393142700195,0.5,0.51220703125,1024.0,0.951171875,0.10070735216140747,1024.0,39,0.9755859375
0.96875,0.16867348551750183,0.5,0.51171875,1024.0,0.95703125,0.09251579642295837,1024.0,39,0.98046875
0.96533203125,0.17185258865356445,0.5,0.51025390625,1024.0,0.955078125,0.09435128420591354,1024.0,39,0.9755859375
0.97265625,0.16462844610214233,0.5,0.5087890625,1024.0,0.9638671875,0.09074119478464127,1024.0,39,0.9814453125
0.9736328125,0.1524316817522049,0.5,0.5029296875,1024.0,0.970703125,0.07944978028535843,1024.0,40,0.9765625
0.9775390625,0.1435699164867401,0.5,0.4951171875,1024.0,0.982421875,0.07620257139205933,1024.0,40,0.97265625
0.97021484375,0.14015349745750427,0.5,0.50341796875,1024.0,0.966796875,0.07677862793207169,1024.0,40,0.9736328125
0.97412109375,0.1324385106563568,0.5,0.49560546875,1024.0,0.978515625,0.06734201312065125,1024.0,40,0.9697265625
0.9794921875,0.15336018800735474,0.5,0.4990234375,1024.0,0.98046875,0.07289188355207443,1024.0,41,0.978515625
0.974609375,0.1622093915939331,0.5,0.498046875,1024.0,0.9765625,0.08231938630342484,1024.0,41,0.97265625
0.978515625,0.15654356777668,0.5,0.48828125,1024.0,0.990234375,0.08043082803487778,1024.0,41,0.966796875
0.98046875,0.15536054968833923,0.5,0.4873046875,1024.0,0.9931640625,0.07666327804327011,1024.0,41,0.9677734375
0.97509765625,0.15355314314365387,0.5,0.49169921875,1024.0,0.9833984375,0.08054722100496292,1024.0,42,0.966796875
0.970703125,0.15647932887077332,0.5,0.4921875,1024.0,0.978515625,0.08335602283477783,1024.0,42,0.962890625
0.97216796875,0.15259194374084473,0.5,0.49169921875,1024.0,0.98046875,0.08299879729747772,1024.0,42,0.9638671875
0.970703125,0.15282365679740906,0.5,0.494140625,1024.0,0.9765625,0.08389303088188171,1024.0,42,0.96484375
0.97412109375,0.15751230716705322,0.5,0.49365234375,1024.0,0.98046875,0.08232754468917847,1024.0,43,0.9677734375
0.9736328125,0.15167243778705597,0.5,0.4912109375,1024.0,0.982421875,0.08220870047807693,1024.0,43,0.96484375
0.974609375,0.1486421674489975,0.5,0.486328125,1024.0,0.98828125,0.08035095036029816,1024.0,43,0.9609375
0.97216796875,0.14805689454078674,0.5,0.48486328125,1024.0,0.9873046875,0.08203079551458359,1024.0,43,0.95703125
0.9775390625,0.13071978092193604,0.5,0.486328125,1024.0,0.9912109375,0.07018028944730759,1024.0,44,0.9638671875
0.98095703125,0.12265796214342117,0.5,0.48876953125,1024.0,0.9921875,0.064999058842659,1024.0,44,0.9697265625
0.97998046875,0.12568342685699463,0.5,0.48486328125,1024.0,0.9951171875,0.06647206842899323,1024.0,44,0.96484375
0.98291015625,0.12473975867033005,0.5,0.48779296875,1024.0,0.9951171875,0.06781218945980072,1024.0,44,0.970703125
0.97265625,0.13177244365215302,0.5,0.484375,1024.0,0.98828125,0.07683864235877991,1024.0,45,0.95703125
0.9755859375,0.1266723871231079,0.5,0.490234375,1024.0,0.9853515625,0.06923461705446243,1024.0,45,0.9658203125
0.978515625,0.12539821863174438,0.5,0.486328125,1024.0,0.9921875,0.06666910648345947,1024.0,45,0.96484375
0.9814453125,0.1269555240869522,0.5,0.4951171875,1024.0,0.986328125,0.06142468377947807,1024.0,45,0.9765625
0.98291015625,0.1459963023662567,0.5,0.49267578125,1024.0,0.990234375,0.07207973301410675,1024.0,46,0.9755859375
0.98046875,0.1477065086364746,0.5,0.4951171875,1024.0,0.9853515625,0.07643617689609528,1024.0,46,0.9755859375
0.98291015625,0.14635701477527618,0.5,0.49072265625,1024.0,0.9921875,0.0743178054690361,1024.0,46,0.9736328125
0.98046875,0.14569637179374695,0.5,0.4892578125,1024.0,0.9912109375,0.07751531898975372,1024.0,46,0.9697265625
0.98046875,0.14205843210220337,0.5,0.4931640625,1024.0,0.9873046875,0.08019036054611206,1024.0,47,0.9736328125
0.9765625,0.14218100905418396,0.5,0.4921875,1024.0,0.984375,0.07935237884521484,1024.0,47,0.96875
0.98291015625,0.12909457087516785,0.5,0.48681640625,1024.0,0.99609375,0.06636661291122437,1024.0,47,0.9697265625
0.978515625,0.14139264822006226,0.5,0.486328125,1024.0,0.9921875,0.0744210034608841,1024.0,47,0.96484375
0.97314453125,0.13415586948394775,0.5,0.48681640625,1024.0,0.986328125,0.07907399535179138,1024.0,48,0.9599609375
0.97265625,0.13344575464725494,0.5,0.4892578125,1024.0,0.9833984375,0.07834133505821228,1024.0,48,0.9619140625
0.9716796875,0.13518598675727844,0.5,0.4873046875,1024.0,0.984375,0.07777433097362518,1024.0,48,0.958984375
0.97412109375,0.12492047250270844,0.5,0.48974609375,1024.0,0.984375,0.07349231839179993,1024.0,48,0.9638671875
0.97314453125,0.13866253197193146,0.5,0.48779296875,1024.0,0.9853515625,0.07757804542779922,1024.0,49,0.9609375
0.97021484375,0.13689133524894714,0.5,0.48974609375,1024.0,0.98046875,0.07912743091583252,1024.0,49,0.9599609375
0.9677734375,0.13954003155231476,0.5,0.4794921875,1024.0,0.98828125,0.08217572420835495,1024.0,49,0.947265625
0.97314453125,0.12832066416740417,0.5,0.48681640625,1024.0,0.986328125,0.07038109004497528,1024.0,49,0.9599609375
